Query,Arquivo,Linha,Texto,Score
O que é autonomia e opacidade algorítmica?,twitter_algoritmo.md,145,"## 3 O caso do Twitter/X: moderação, desinformação e impacto na democracia",0.2704148292541504
O que é autonomia e opacidade algorítmica?,twitter_algoritmo.md,147,"Neste contexto no qual 'a internet tornou -se a principal arena de comunicação política'  (Cesarino,  2022,  p.  39 -40)  estamos  diante  deste  cenário  em  que  as  práticas democráticas se encontram sob risco, pois, como sugere a autora, a infraestrutura das novas mídias seria, em última instância, favorável à direita liberal, aos conspiracionismos e a forças antiestruturais (Cesarino, 2022, p. 70).",0.2508668601512909
O que é autonomia e opacidade algorítmica?,twitter_algoritmo.md,149,"O aprimoramento da tecnologia algorítmica é relevante para a compreensão desta questão. De início, nos primórdios da web , os algoritmos serviam para classificação de reputação de sites (Cardon, 2015, p. 19); no entanto, novas necessidades levaram ao surgimento de novas famílias de algoritmos e, de acordo com Cardon, cada uma destas utilizava formas de classificação determinadas por valores específicos: a popularidade, a  autoridade,  a  reputação  ou  a  predição  (Cardon,  2015,  p.  16).  Resumidamente,  os algoritmos de popularidade eram os mais simples entre eles -como o ranqueamento de sites baseado no número de clicks recebidos -enquanto os de predição eram mais sofisticados,  por  alimentarem-se  de  dados  provenientes  de  técnicas  de Machine",0.4696475863456726
O que é autonomia e opacidade algorítmica?,twitter_algoritmo.md,151,"7 Peer-to-peer , forma de comunicação direta entre dois usuários, trocando mensagens instantâneas.",0.19079524278640747
O que é autonomia e opacidade algorítmica?,twitter_algoritmo.md,153,c,0.14911845326423645
O que é autonomia e opacidade algorítmica?,twitter_algoritmo.md,155,①,0.0603562667965889
O que é autonomia e opacidade algorítmica?,twitter_algoritmo.md,157,"Learning . Apesar de suas diferenças, há um elo unificador entre as diferentes formas de  cálculo  apresentadas  por  cada  uma  destas  famílias:  todas  são  alimentadas  por dados produzidos por usuários da web .",0.35012534260749817
O que é autonomia e opacidade algorítmica?,twitter_algoritmo.md,159,"A partir deste quadro, a problemática da privacidade dos dados produzidos pelos usuários é pautada a partir da seguinte perspectiva: a consciência da ascensão do big  data como  a  forma  primordial  de  funcionamento  dos  algoritmos  conduz  à reflexão  de  que  métricas  sociais  importantes  são  realizadas  por  meio  de  cálculos protegidos por direitos de propriedade intelectual e inacessíveis ao público. Assim, segundo  Cardon  (2015),  estas  novas  técnicas  de  medição  de  comportamento  vêm suplantar os antigos modelos estatísticos -estes que, até a virada do século passado, representavam  a  principal  referência  para  a  compreensão  daquilo  que  se  pode denominar vagamente de 'opinião pública'. As estatísticas, nesse sentido, possuíam a  qualidade de serem 'abertas, acessíveis, e destinadas a um uso público garantido pelo Estado' (Cardon, 201 5, p. 45). Os algoritmos, por outro lado, pertencem a empresas que fazem dos dados de centenas de milhões de pessoas um uso mercadológico.",0.511347770690918
O que é autonomia e opacidade algorítmica?,twitter_algoritmo.md,161,"A falta de transparência dos mecanismos gerenciadores dos dados de usuários, assim como dos conteúdos da web , coloca-se como uma questão fundamental para a democracia  contemporânea  (Cardon,  2015,  p.  9).  Pois,  segundo  este  sociólogo,  a natureza dos algoritmos atuais carrega consigo consequências impactantes para além da interação virtual. A título de exemplo, a padronização é um fenômeno no qual a agência algorítmica pode ser observada: no momento em que o sujeito deixa de fazer uma  escolha  para  aderir  às  recomendações  de  um  determinado  serviço,  ele  está delegando sua vontade às escolhas realizadas previamente pelos algoritmos. Assim, 'uma quantidade considerável de escolhas práticas é feita por outros em nome das pessoas que desfrutam da comodidade de não precisar se dedicar a mil e uma decisões do  dia  a  dia'  (Cardon,  201 5,  p.  120).  A  escolha  de  não  escolher  tem  repercussões sociais  claras,  já  que  permite  a  reprodução  em  massa de determinados padrões de escolha. No plano do entretenimento, esta parece ser uma questão menor; no entanto, este fenômeno não se restringe a este domínio da vida social.",0.5128135681152344
O que é autonomia e opacidade algorítmica?,twitter_algoritmo.md,163,"O  caso  Twitter/X  reflete  diversos  aspectos  citados  até  agora:  em  primeiro lugar,  a  atuação  constante  e  direta  de  agentes  políticos  confere  a  este  espaço  certa relevância  no  interior  da  opinião  pública;  e  uma  das  discussões  mais  destacáveis nesse ambiente é a noção de liberdade -interpretada como maximização irrestrita da liberdade de expressão -,  que  é  frequentemente contraposta à ideia de democracia institucional.",0.30521199107170105
O que é autonomia e opacidade algorítmica?,twitter_algoritmo.md,165,"Assim, a aquisição do Twitter/X representa um  dos episódios mais emblemáticos  e  controversos  da  história  recente  das  redes  sociais.  Originalmente lançado em 2006 como uma plataforma para compartilhamento de micromensagens e interação em tempo real, o Twitter consolidou-se como uma importante ferramenta para a disseminação de informações e para o debate público global. Ao longo dos anos, o serviço evoluiu de um espaço meramente informativo para uma arena onde discursos políticos, culturais e sociais se confrontam, tornando-se um termômetro das dinâmicas comunicacionais contemporâneas.",0.19195565581321716
O que é autonomia e opacidade algorítmica?,twitter_algoritmo.md,167,"A  compra  do  Twitter  por  Elon  Musk  ocorreu  em  um  contexto  de  grande polarização política e social, em que as redes sociais se tornaram palco central para a expressão de divergências e para a mobilização de diferentes grupos. A promessa de uma  suposta  maior  liberdade  de  expressão,  defendida  pelo  novo  proprietário,  foi",0.18845689296722412
O que é autonomia e opacidade algorítmica?,twitter_algoritmo.md,169,<!-- image -->,0.11903730034828186
O que é autonomia e opacidade algorítmica?,twitter_algoritmo.md,171,9,0.11629362404346466
O que é autonomia e opacidade algorítmica?,twitter_algoritmo.md,173,acompanhada por preocupações acerca de uma eventual flexibilização das políticas de moderação -medidas que poderiam favorecer a proliferação de discursos de ódio e desinformação.,0.3123801350593567
O que é autonomia e opacidade algorítmica?,twitter_algoritmo.md,175,"A transição de gestão no Twitter/X evidenciou uma reconfiguração profunda das  políticas  de  moderação  e  da  governança  interna  da  plataforma.  Como  afirma Cardon (2019, tradução nossa) , 'os algoritmos não são neutros. Eles contêm uma visão da sociedade que lhes foi dada por aqueles que os programam -e  por  aqueles  que pagam aqueles que os programam' . Desta forma, eles são instrumentos de poder que determinam quais vozes serão amplificadas e quais serão silenciadas.",0.41201892495155334
O que é autonomia e opacidade algorítmica?,twitter_algoritmo.md,177,"Além disso, a reconfiguração das diretrizes de moderação deve ser entendida dentro do contexto do 'capitalismo de vigilância', onde a coleta e análise massiva de dados permitem não apenas a personalização dos conteúdos, mas também a manipulação das interações dos usuários para maximizar receitas publicitárias. Segundo Shoshana Zuboff (2020), 'o capitalismo de vigilância reivindica de maneira unilateral a experiência humana como matériaprima gratuita para a tradução em dados comportamentais'. Essa  dinâmica  demonstra  que  a  moderação  de  conteúdo  vai  além  da  proteção  dos usuários -ela se torna também uma ferramenta para a exploração comercial dos dados dos usuários, direcionando as estratégias de monetização da plataforma. Nesse cenário, a redução dos filtros e a maior dependência de métricas quantitativas representam uma aposta no modelo de engajamento, mas que, ao mesmo tempo, fragiliza os mecanismos de proteção contra abusos e discursos de ódio.",0.3649694323539734
O que é autonomia e opacidade algorítmica?,twitter_algoritmo.md,179,"Em síntese, a reconfiguração das diretrizes de moderação no Twitter/X reflete um  reposicionamento  ideológico  que,  sob  o  pretexto  de  promover  a  liberdade  de expressão,  acaba  por  intensificar  os  riscos  associados  à  propagação  de  conteúdo polarizador.  Essa  mu dança  está  em  consonância  com  a  ideia  de  que  'pressões  de natureza competitiva provocaram  a  mudança,  na  qual processos  de  máquina automatizados  não  só conhecem nosso  comportamento,  como  também moldam nosso comportamento  em  escala'  (Zuboff,  2020 ,  p.  19).  A  partir  disso,  torna-se  relevante ressaltar que neste contexto a ausência de uma intervenção humana crítica permite que discursos  prejudiciais  ganhem  espaço.  A  transformação  do  modelo  de  moderação, portanto, não só altera o equilíbrio entre liberdade e segurança, mas também insere a plataforma  em  um  contexto  de  intensificação  da  polarização  e  do  capitalismo  de vigilância -fatores que, em conjunto, comprometem a integridade do debate público e a proteção dos usuários.",0.32397782802581787
O que é autonomia e opacidade algorítmica?,twitter_algoritmo.md,181,## 4 Dados sobre o Twitter e análises bibliométricas,0.24644219875335693
O que é autonomia e opacidade algorítmica?,twitter_algoritmo.md,183,"A  metodologia  adotada  neste  capítulo  articula  procedimentos  de  coleta, tratamento,  análise  estatística  e  mineração  de  texto  para  mapear  a  evolução  da produção  acadêmica  sobre  Twitter/X  e  aferir  sua  legitimação  como  espaço  público digital. Em virtude da complexidade dos dados e das múltiplas fontes, cada etapa foi desenhada para assegurar rigor, transparência e reprodutibilidade.",0.2939136326313019
O que é autonomia e opacidade algorítmica?,twitter_algoritmo.md,185,## 4.1 Seleção e integração de fontes,0.24016916751861572
O que é autonomia e opacidade algorítmica?,twitter_algoritmo.md,187,"Inicialmente, conduzimos buscas exaustivas em três repositórios eletrônicos e uma ferramenta de indexação acadêmica: OpenAlex, Crossref Metadata API e SciELO ArticleMeta  API,  além  do  software  Publish  or  Perish  (Harzing,  2007).  Nas  APIs, utilizou-se paginação via cursor -capaz de retornar centenas de milhares de registros sem incursões manuais -,  garantindo cobertura completa de ocorrências do primeiro termo 'twitter' em campos `title` ou `abstract`. Para a SciELO, adotamos parsing em lote dos  arquivos  XML,  extraindo  `&lt;article-meta&gt;`  e  componentes  de  `&lt;article-title&gt;`, `&lt;abstract&gt;` e metadados associados (ISSN, DOI, palavras-chave). A combinação dessas quatro fontes resultou num acervo inicial de 54.154 registros, incluindo trabalhos em inglês e português.",0.2590160369873047
